timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-15,池田歯科医院,鳥取市湖山町西２丁目１１０,鳥取県鳥取市湖山町西二丁目110,,2020年3月3日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1500,個人,池田　実央,池田　実央,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 1. 手話による対応, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, ]",[],1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団因幡会いしかわ歯科,鳥取市千代水３丁目１番地,鳥取県鳥取市千代水三丁目1,,2022年1月18日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1501,個人,石川勝之,石川　勝之,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,5|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,井尻歯科医院,鳥取市雲山１１０−３８,鳥取県鳥取市雲山110-38,,2023年1月2日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1502,個人,井尻　恭子,井尻　恭子,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1人|-|-,-|-|-,-|-|-,1人|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,イズモト歯科医院,鳥取市職人町２５,鳥取県鳥取市職人町25,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1503,個人,泉本　博司,泉本　博司,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,いながき歯科医院,鳥取県鳥取市商栄町398--8,鳥取県鳥取市商栄町398-8,,2022年1月17日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1504,個人,伊奈垣　学,伊奈垣　学,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, 6. 摂食機能障害の治療, ]",[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 車椅子等利用者用駐車施設の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 21. 歯科訪問診療, 22. 訪問歯科衛生指導, 23. 歯科疾患在宅療養管理, 25. 在宅患者訪問口腔リハビリテーション指導管理, ]","[1. 病院との連携, 2. 診療所との連携, 3. 訪問看護ステーションとの連携, 4. 居宅介護支援事業所との連携, 5. 薬局との連携, ]",1|-|-,-|-|-,-|-|-,6|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,今田歯科医院,鳥取市吉方温泉３丁目１６８,鳥取県鳥取市吉方温泉三丁目168,,2023年1月10日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1505,個人,今田　哲哉,今田　哲哉,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, ]",[],1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,今田歯科岩倉医院,鳥取市岩倉４５１−１,鳥取県鳥取市岩倉451-1,,2022年1月28日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1506,個人,今田　晴美,今田　晴美,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,-|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,今宮歯科クリニック,鳥取市湖山町北６丁目３３０−１６,鳥取県鳥取市湖山町北六丁目330-16,,2020年10月6日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1507,個人,今宮　幸樹,今宮　幸樹,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],２|-|-,-|-|-,-|-|-,１|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,いわい歯科,鳥取市朝月２１−４,鳥取県鳥取市朝月21-4,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1508,個人,岩井　修一郎,岩井　修一郎,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,うえた歯科,鳥取市江津375-4,鳥取県鳥取市江津375-4,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1509,個人,上田　悦雄,上田　悦雄,[],[],na,na,"[駐車場の有無, 3. 音声による情報の伝達, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],"[1. 病院との連携, 2. 診療所との連携, 5. 薬局との連携, ]",1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人上田歯科医院,鳥取市西町１−４５４,鳥取県鳥取市西町一丁目454,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1510,個人,医療法人上田歯科医院,上田　拓郎,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, ]",[],3|-|-,-|-|-,-|-|-,3|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,扇町　中村歯科医院,鳥取市扇町３４−１,鳥取県鳥取市扇町34-1,,2022年1月19日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1511,個人,医療法人修医会,中村茂幸,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,太田歯科医院,鳥取市吉方温泉３−８５２−８,鳥取県鳥取市吉方温泉三丁目852-8,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1512,個人,太田　隆子,太田　隆子,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[4. 在宅患者訪問診療, ]",[],1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,おおもり歯科クリニック,鳥取市南隈５７１,鳥取県鳥取市南隈571,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1513,個人,大森　智弘,大森　智弘,[],[],na,na,"[駐車場の有無, 4. 施設内点字ブロックの設置, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, ]",[],1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,荻原歯科医院,鳥取市河原町長瀬４３−３,鳥取県鳥取市河原町長瀬43-3,,2018年5月25日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1514,個人,荻原法子,荻原法子,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,1.5|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,尾崎歯科クリニック,鳥取市末広温泉町６０１,鳥取県鳥取市末広温泉町601,,2023年1月7日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1515,個人,尾崎　紀之,尾崎　紀之,"[1. 歯科領域の一次診療, 5. 障がい者等の歯科治療, ]",[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]",[],１|-|-,-|-|-,-|-|-,3|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,筧歯科医院,鳥取市吉方町２-551,鳥取県鳥取市吉方町二丁目551,,2020年10月6日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1516,個人,筧　哲郎,筧　哲郎,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 3. 音声による情報の伝達, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, 22. 訪問歯科衛生指導, ]",[],1|-|-,-|-|-,-|-|-,１|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,カスヤ歯科医院,鳥取市若桜町５１,鳥取県鳥取市若桜町51,,2018年3月9日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1517,個人,加須屋　淳,加須屋　淳,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,門下歯科医院,鳥取市吉方温泉３−６６２,鳥取県鳥取市吉方温泉三丁目662,,2018年3月9日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1518,個人,門下　由紀夫,門下　由紀夫,"[1. 歯科領域の一次診療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]","[1. 病院との連携, 2. 診療所との連携, ]",1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人　聡優会　かのう歯科医院,鳥取市湖山町東１−２５１−１,鳥取県鳥取市湖山町東一丁目251-1,,2023年4月7日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1519,個人,加納　聡,加納　聡,"[1. 歯科領域の一次診療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,6|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人河原歯科クリニック,鳥取市富安２−１５９　久本ビル２Ｆ,鳥取県鳥取市富安二丁目159, 久本ﾋﾞﾙ2f,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1520,個人,医療法人河原歯科クリニック,河原　仁,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[4. 在宅患者訪問診療, ]",[],1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,キシノ歯科医院,鳥取市吉成７７９−４０,鳥取県鳥取市吉成779-40,,2020年1月22日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1521,個人,岸野　優,岸野　優,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, 5. 在宅時医学総合管理, 9. 在宅患者訪問看護・指導, 21. 歯科訪問診療, 22. 訪問歯科衛生指導, 23. 歯科疾患在宅療養管理, 24. 在宅患者歯科治療時医療管理, ]","[1. 病院との連携, 2. 診療所との連携, 4. 居宅介護支援事業所との連携, 5. 薬局との連携, ]",-|-|-,-|-|-,-|-|-,-|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,休日急患歯科診療所,鳥取市富安２−８４,鳥取県鳥取市富安二丁目84,,2022年2月3日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1523,個人,鳥取県東部歯科医師会,上田　悦雄,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],-|-|-,-|-|-,-|-|-,-|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,くすだ矯正歯科医院,鳥取市秋里1284,鳥取県鳥取市秋里1284,,2023年1月13日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1524,個人,楠田倫紀,楠田倫紀,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 3. 唇顎口蓋裂の歯科矯正治療, 4. 顎変形症の歯科矯正治療, ]","[2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 車椅子等利用者用駐車施設の有無, 多機能トイレの設置, 1. 施設内における全面禁煙の実施, ]",[],[],[],１|-|-,-|-|-,-|-|-,１|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,こはま歯科医院,鳥取市宮長３−３,鳥取県鳥取市宮長3-3,,2023年1月26日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1525,個人,小濱　裕幸,小濱　裕幸,"[1. 歯科領域の一次診療, ]","[2. 顎関節症治療, ]",na,na,"[駐車場の有無, 4. 施設内点字ブロックの設置, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 21. 歯科訪問診療, 22. 訪問歯科衛生指導, 23. 歯科疾患在宅療養管理, ]","[1. 病院との連携, ]",1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,後藤歯科医院,鳥取市扇町５８　ナカヤビル３階,鳥取県鳥取市扇町58, ﾅｶﾔﾋﾞﾙ3階,2023年1月19日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1526,個人,後藤　康裕,後藤　康裕,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,坂口歯科医院,鳥取市元魚町２丁目１１９,鳥取県鳥取市元魚町二丁目119,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1527,個人,坂口　晋弥,坂口　晋弥,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],"[1. 病院との連携, 5. 薬局との連携, ]",2|-|-,-|-|-,-|-|-,1|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,坂本歯科医院,鳥取市今町１−１３４,鳥取県鳥取市今町一丁目134,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1528,個人,山口　亨,山口　亨,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,-|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人佐々木歯科医院,鳥取市商栄町１５６−３,鳥取県鳥取市商栄町156-3,,2023年1月5日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1529,個人,医療法人佐々木歯科医院,佐々木　道寿,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, 22. 訪問歯科衛生指導, ]","[1. 病院との連携, 2. 診療所との連携, ]",1名|-|-,-|-|-,-|-|-,3名|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,さとう歯科クリニック,鳥取市南吉方1-63-1,鳥取県鳥取市南吉方一丁目63-1,,2022年12月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1530,個人,佐藤　亮,佐藤　亮,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, ]","[1. 病院との連携, 2. 診療所との連携, ]",1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,しみず歯科クリニック,鳥取市叶２９３−２２,鳥取県鳥取市叶293-22,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1531,個人,清水　達哉,清水　達哉,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,5|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,潤歯科医院,鳥取市栄町207　日本観光センタービル２F,鳥取県鳥取市栄町207, 日本観光ｾﾝﾀｰﾋﾞﾙ2f,2023年1月2日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1532,個人,福本　潤二,福本　潤二,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, ]",[],2|-|-,-|-|-,-|-|-,3|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,せいきょう歯科クリニック,鳥取市末広温泉町566,鳥取県鳥取市末広温泉町566,,2022年2月17日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1533,個人,鳥取医療生活協同組合,中田　幸雄,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, 6. 摂食機能障害の治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 2. 施設内の情報の表示, 4. 施設内点字ブロックの設置, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, 22. 訪問歯科衛生指導, 23. 歯科疾患在宅療養管理, 24. 在宅患者歯科治療時医療管理, 25. 在宅患者訪問口腔リハビリテーション指導管理, ]","[1. 病院との連携, 2. 診療所との連携, 3. 訪問看護ステーションとの連携, 4. 居宅介護支援事業所との連携, 5. 薬局との連携, ]",3|-|-,-|-|-,-|-|-,6.3|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,多名部歯科クリニック,鳥取市永楽温泉町160　日交駅前ビル,鳥取県鳥取市永楽温泉町160, 日交駅前ﾋﾞﾙ,2018年5月24日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1534,個人,多名部哲博,多名部哲博,"[1. 歯科領域の一次診療, ]",[],na,na,"[1. 施設内における全面禁煙の実施, ]",[],[],[],2|-|-,-|-|-,-|-|-,1|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人谷本歯科,鳥取市湖山町東５−５０４−１８,鳥取県鳥取市湖山町東五丁目504-18,,2020年6月23日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1535,個人,医療法人谷本歯科,谷本　保介,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 3. 唇顎口蓋裂の歯科矯正治療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 3. 顎変形症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, 6. 唇顎口蓋裂治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[1. 往診（終日対応することができるものに限る）, ]",[],1|-|-,-|-|-,-|-|-,5|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人玉木歯科医院,鳥取市若葉台南６丁目２３−３０,鳥取県鳥取市若葉台南六丁目23-30,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1536,個人,医療法人玉木歯科医院,玉木　裕之助,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, ]",[],1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,戸﨑歯科医院,鳥取市桂木２４４,鳥取県鳥取市桂木244,,2022年1月22日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1537,個人,戸﨑　正悟,戸﨑　正悟,[],"[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, ]",[],[],[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,鳥取県口腔総合保健センター,鳥取市吉方温泉３−７５１−５,鳥取県鳥取市吉方温泉三丁目751-5,,2020年1月27日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1538,個人,一般社団法人鳥取県歯科医師会,渡部　　　隆夫,"[1. 歯科領域の一次診療, 5. 障がい者等の歯科治療, ]","[2. 顎関節症治療, ]",na,na,"[駐車場の有無, 2. 施設内の情報の表示, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],3|-|-,-|-|-,-|-|-,６|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,豊川歯科医院,鳥取市古海716-1,鳥取県鳥取市古海716-1,,2018年3月12日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1539,個人,豊川　仁鉄,豊川　仁鉄,[],[],na,na,"[駐車場の有無, 2. 施設内の情報の表示, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, ]","[1. 病院との連携, 2. 診療所との連携, ]",1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人恵聡会　中尾歯科医院,鳥取市青葉町２丁目１０５,鳥取県鳥取市青葉町二丁目105,,2022年12月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1540,個人,中尾　惠之輔,中尾　惠之輔,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 3. 顎変形症治療, 4. 顎骨骨折治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, 22. 訪問歯科衛生指導, 23. 歯科疾患在宅療養管理, 24. 在宅患者歯科治療時医療管理, ]","[1. 病院との連携, 2. 診療所との連携, 5. 薬局との連携, ]",1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,ナカムラ歯科医院,鳥取市大覚寺176-12,鳥取県鳥取市大覚寺176-12,,2022年1月24日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1541,個人,中村　裕志,中村　裕志,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 21. 歯科訪問診療, 22. 訪問歯科衛生指導, ]","[1. 病院との連携, 2. 診療所との連携, ]",1|-|-,-|-|-,-|-|-,5|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,なわだ歯科医院,鳥取市賀露町南１丁目１７-２１,鳥取県鳥取市賀露町南一丁目17-21,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1543,個人,縄田昌彦,縄田昌彦,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[4. 在宅患者訪問診療, ]",[],-|-|-,-|-|-,-|-|-,2|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,西尾歯科,鳥取市富安１−５−２,鳥取県鳥取市富安一丁目5-2,,2018年5月22日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1544,個人,西尾　卓,西尾　卓,"[1. 歯科領域の一次診療, ]","[2. 顎関節症治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]","[2. 診療所との連携, ]",1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,ハヤシ歯科,鳥取市片原2-118,鳥取県鳥取市片原二丁目118,,2020年1月25日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1545,個人,林　克也,林　克也,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[1. 往診（終日対応することができるものに限る）, ]",[],1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,はやし歯科クリニック,鳥取市東品治町１１４,鳥取県鳥取市東品治町114,,2020年1月19日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1546,個人,林　篤志,林　篤志,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, ]","[1. 病院との連携, 2. 診療所との連携, 5. 薬局との連携, ]",-|-|-,-|-|-,-|-|-,-|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,平吾歯科クリニック,鳥取市桜谷６６１,鳥取県鳥取市桜谷661,,2020年1月27日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1547,個人,平吾　泰三,平吾　泰三,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,5|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
